train_rl2,test_rl2
2.501609855890274,0.9622947990894317
1.0666979372501373,0.9630890488624573
0.9206699013710022,0.8381804704666138
0.8557159125804901,0.8051627039909363
0.7635096609592438,0.7347236752510071
0.5323657006025314,0.4824538856744766
0.40855852663517,0.40115058422088623
0.3856052905321121,0.36340732872486115
0.37205491065979,0.4227941304445267
0.3508592411875725,0.3649801522493362
0.2833079367876053,0.28044927716255186
0.24465090036392212,0.2258960098028183
0.21082905530929566,0.18462949991226196
0.211654694378376,0.28184984624385834
0.24921251684427262,0.17895610481500626
0.19384269118309022,0.18867506831884384
0.20219427198171616,0.14805714637041092
0.22884125709533693,0.24863794147968293
0.2110396534204483,0.17156925052404404
0.16058927029371262,0.230983005464077
0.2174550324678421,0.21184298843145372
0.30385807901620865,0.4770426362752914
0.2256460629403591,0.23475771248340607
0.1826522968709469,0.24661697149276735
0.18416787385940553,0.23782989084720613
0.18890234231948852,0.23725277334451675
0.18979283347725867,0.23062330931425096
0.15292300283908844,0.11652871072292328
0.1261256031692028,0.14509090036153793
0.12083920314908028,0.10463582873344421
0.1250677339732647,0.2150166690349579
0.18023257106542587,0.1376107931137085
0.17960405349731445,0.11322626918554306
0.1460381530225277,0.09238384887576104
0.15873933359980583,0.10825825110077858
0.15089398846030236,0.10929897800087929
0.12406856194138527,0.12469798997044564
0.1061468280851841,0.08891625106334686
0.13241442367434503,0.12740012705326081
0.15016720145940782,0.1954010993242264
0.1495691530406475,0.17964767068624496
0.13251327499747276,0.18475402891635895
0.1363605536520481,0.11794601604342461
0.13066509366035461,0.07645583227276802
0.15239368751645088,0.20981799066066742
0.19367068111896515,0.18016186654567717
0.13011286407709122,0.09439636841416359
0.1511575385928154,0.14263094514608382
0.12207905948162079,0.07714573219418526
0.10961766466498375,0.11217408254742622
0.10057671442627907,0.12603443935513498
0.09080690294504165,0.10221492573618889
0.08521676659584046,0.08196282982826233
0.07897340133786201,0.08276073038578033
0.08373712003231049,0.0962973989546299
0.08596735224127769,0.07345943972468376
0.10795287489891052,0.12401581332087516
0.10688445046544075,0.12413674667477607
0.10760514363646508,0.0698939546942711
0.12376654446125031,0.08806094676256179
0.12172051668167114,0.13799666613340378
0.12473690584301948,0.12300158962607384
0.11165173947811127,0.09841281771659852
0.12472479008138179,0.17860758155584336
0.10812241062521935,0.14611145257949829
0.12457263618707656,0.12647569179534912
0.10350229889154434,0.15168125480413436
0.10991940498352051,0.1144752860069275
0.09396308511495591,0.10576976835727692
0.0981619767844677,0.128413874655962
0.094513700902462,0.07813901528716087
0.09044070318341255,0.06171894520521164
0.08831059448421001,0.06898353584110736
0.07990958727896214,0.09873009696602822
0.10766468718647956,0.10431945472955703
0.11960921585559844,0.09685998409986496
0.08622226491570473,0.06604048758745193
0.10761193484067917,0.0851755328476429
0.13389681428670883,0.12161417827010154
0.1052305519580841,0.10074087455868722
0.09501620940864086,0.07243213579058647
0.06488049030303955,0.07581730112433434
0.07002490311861038,0.058818161860108374
0.1002459954470396,0.09688918069005012
0.10138687267899513,0.08883236944675446
0.09202123507857322,0.08855940550565719
0.07633141987025738,0.0778607964515686
0.09513541832566261,0.09310943260788918
0.07620945386588573,0.07701122239232064
0.09875990040600299,0.06829375810921193
0.08638752400875091,0.07117325812578201
0.07273202277719974,0.08189856335520744
0.07620855160057545,0.10191764310002327
0.09252446293830871,0.08279632031917572
0.09284572675824165,0.06447526849806309
0.08764070942997933,0.07000318095088005
0.12408223599195481,0.0773288682103157
0.11421075016260147,0.07994234561920166
0.0761537566781044,0.0782837525010109
0.07561218179762363,0.09875327199697495
0.07517447881400585,0.053402097150683406
0.046369998902082446,0.04188680350780487
0.03718974031507969,0.033953472040593624
0.03379315193742514,0.034573558159172534
0.03227472081780434,0.03302019815891981
0.03176693562418222,0.03269234281033277
0.031213067844510077,0.03236029278486967
0.030906473845243455,0.031593816727399825
0.030741438642144202,0.03150179833173752
0.03064186479896307,0.03129133339971304
0.030428230203688143,0.031534279137849806
0.030334109254181386,0.03135196547955275
0.02995367646217346,0.030932030454277993
0.029890312626957894,0.030743212439119816
0.029686629213392733,0.030763205140829086
0.02976406328380108,0.030476423166692256
0.03001090046018362,0.03058766033500433
0.02987035121768713,0.030381431244313716
0.03000077810138464,0.030494722351431847
0.02946645561605692,0.03042205311357975
0.029176280833780766,0.03008732832968235
