train_l2,test_l2
0.6170155866146088,0.47809581518173216
0.2693536375761032,0.18318347990512848
0.14507374215126037,0.17549682140350342
0.10663563531637192,0.10908593714237214
0.09981628274917602,0.09199017405509949
0.1054898328781128,0.13523134112358093
0.11453410583734512,0.1093685793876648
0.08665338331460953,0.09379281759262086
0.08355318659543991,0.10519581913948059
0.0763528333902359,0.07147489160299302
0.06759578913450241,0.10782181531190872
0.08837109053134919,0.1431385624408722
0.07908270186185837,0.08623174160718917
0.06657430744171143,0.08439675152301788
0.05915390372276306,0.07693553447723389
0.05830867052078247,0.11237384915351868
0.07893043214082718,0.07721881300210953
0.06971079701185226,0.08493792533874511
0.053875467747449876,0.06123491108417511
0.05662635031342506,0.07746370553970337
0.07001682665944099,0.10158173143863677
0.06543593508005142,0.08294270038604737
0.0519033188521862,0.07216336041688919
0.056589626252651216,0.061174691021442414
0.05227896761894226,0.12079010009765626
0.053739606142044066,0.10876894950866699
0.06301129943132401,0.059074032902717594
0.055295948535203934,0.07905330061912537
0.05487731674313545,0.08842564463615417
0.055799702495336535,0.055678778439760206
0.04686663639545441,0.05177940309047699
0.04210208708047867,0.0744265565276146
0.04440863201022148,0.049395560324192046
0.05876783365011215,0.06290968030691146
0.04471658331155777,0.07821105092763901
0.056344573825597766,0.06544358134269715
0.051873659670352935,0.059755328297615054
0.044559282422065735,0.07836883366107941
0.05228396207094192,0.07344972789287567
0.05241077995300293,0.07029922217130662
0.0432463316321373,0.056088030338287354
0.04641944721341133,0.09135844498872757
0.05208740651607514,0.04679772660136223
0.04195751059055328,0.04555985152721405
0.038253767132759096,0.07130500435829162
0.04793344759941101,0.06402581244707108
0.04094696259498596,0.05076789200305939
0.04182561513781548,0.048880795240402224
0.05234154367446899,0.05557852655649185
0.04275726738572121,0.05647163540124893
0.045130838692188265,0.057417105436325076
0.03965244483947754,0.0727155801653862
0.05029241245985031,0.06877993494272232
0.042096421599388124,0.08047976255416871
0.05184192118048668,0.055163527429103854
0.04399112436175347,0.0884308385848999
0.050736538797616956,0.07670660853385926
0.043050738632678984,0.05996608108282089
0.039084905743598936,0.058913638591766355
0.03936596423387528,0.04208655282855034
0.039051141828298566,0.04895040214061737
0.03735280203819275,0.06689673900604248
0.04123560246825218,0.061633014380931855
0.04037514635920524,0.04149165362119675
0.03906843227148056,0.05212841212749481
0.03361251857876778,0.0540909406542778
0.03843858176469803,0.11139636456966401
0.04416052156686783,0.0617989981174469
0.04402046495676041,0.04901115298271179
0.03599938529729843,0.05015214860439301
0.040240721195936205,0.067734594643116
0.04199051707983017,0.07818273067474366
0.04023424202203751,0.050817418396472934
0.03408901125192642,0.0662900510430336
0.03310295493900776,0.06304718315601349
0.043230576425790784,0.0679505780339241
0.03591172921657562,0.03497569963335991
0.03774442920088768,0.083549165725708
0.0379202184677124,0.051808858513832094
0.037297198235988614,0.057131270170211794
0.0336277060508728,0.04722110539674759
0.04401864692568779,0.05342249631881714
0.03419401341676712,0.05021987318992615
0.03422208994626999,0.05259298712015152
0.03487263661623001,0.06082734853029251
0.03944543108344078,0.04778852134943008
0.039884107872843744,0.056087776124477386
0.03224382612109184,0.05156246945261955
0.03435163024067879,0.055501587986946106
0.038516249537467954,0.08623767197132111
0.0385830734372139,0.03651370987296104
0.03575913196802139,0.050707270503044126
0.02890534147620201,0.0595167863368988
0.03312914845347405,0.03748830080032348
0.03078012262284756,0.0469856271147728
0.031821279495954514,0.043069875687360766
0.039765721052885054,0.05471158429980278
0.03814971750974655,0.04193014517426491
0.030578295469284058,0.0479478794336319
0.04204129523038864,0.05680523723363876
0.02163274823129177,0.031767279058694836
0.01755263762921095,0.03424461588263512
0.017205619916319848,0.0317489455640316
0.01792149093747139,0.03350910797715187
0.019333137139678002,0.030731079429388047
0.014482175782322883,0.02966136857867241
0.015502871155738831,0.03344126045703888
0.016105482220649718,0.02833479955792427
0.01886565801501274,0.029884237349033355
0.020840765312314033,0.029347042590379714
0.01888651852309704,0.03142925076186657
0.016333610966801644,0.038800303041934964
0.020136278688907622,0.03311628878116608
0.017099640548229218,0.03284053236246109
0.01656246329843998,0.030280113369226456
0.017957102432847025,0.029761856496334074
0.017431105852127076,0.038685963451862336
0.016415161348879336,0.027570342123508455
0.014385491207242012,0.02577294021844864
0.01716164018958807,0.03131624162197113
0.01716074800491333,0.03274376153945923
0.018077750466763975,0.028623521029949188
0.017496320202946662,0.03589117079973221
0.017852941885590553,0.02732473112642765
0.01784348064661026,0.032942091822624205
0.020184705302119254,0.03854115128517151
0.01609165897965431,0.027926575541496277
0.01585615963488817,0.03607535272836685
0.016557526916265487,0.03807035893201828
0.019198626950383185,0.03472635760903359
0.014946750596165657,0.03830165818333626
0.019023055270314216,0.03260266065597534
0.01596236342191696,0.040788374841213226
0.016487309761345388,0.031895094215869904
0.017391415134072302,0.029141627028584482
0.018484275460243223,0.040123478770256044
0.016137466415762903,0.031486692503094674
0.017626806378364564,0.03625194951891899
0.01895428293943405,0.03466920793056488
0.01617015855014324,0.031062261015176774
0.01636666589975357,0.03445698112249374
0.01885495786368847,0.03638729393482208
0.015757544539868832,0.03284093827009201
0.018867402702569962,0.03577681452035904
0.01921905842423439,0.03771165087819099
0.016189167454838754,0.029696730226278306
0.017528175726532935,0.030394651144742966
0.01789994189143181,0.04392810732126236
0.018480503745377064,0.030702928453683852
0.015934956103563307,0.03090357631444931
0.017513343155384064,0.027401257306337357
0.01724603772163391,0.029883539229631426
0.015831318721175193,0.024710123091936112
0.01484919962286949,0.03510657712817192
0.018298756882548332,0.03439563095569611
0.01660286647081375,0.02821518138051033
0.016918965131044388,0.03476945087313652
0.014728655636310577,0.029700998067855835
0.01663238862901926,0.03056664764881134
0.016522964373230933,0.03411681294441223
0.018605321526527406,0.02987647369503975
0.01691324284672737,0.03236506536602974
0.02053157348930836,0.037285325825214384
0.019243728160858155,0.026861459016799927
0.01413831077516079,0.026787610650062563
0.015492893189191819,0.03355304569005966
0.014249203830957412,0.029276290833950044
0.018006881177425386,0.040644394904375075
0.022400595858693122,0.04095902964472771
0.018950984239578247,0.030713721215724944
0.014073940277099609,0.027176385372877122
0.013099758997559547,0.028396110013127328
0.015735283374786378,0.02633870907127857
0.015177210569381714,0.03230126306414604
0.015175930976867676,0.02805770397186279
