train_l2,test_l2
0.630044589996338,0.5758714008331299
0.47917264556884764,0.33500082612037657
0.31710024452209473,0.2984564590454102
0.24113290011882782,0.2103487002849579
0.20348231279850007,0.18510191917419433
0.16755856835842134,0.16378768682479858
0.1468607444167137,0.17010933995246888
0.151802436709404,0.18072781085968018
0.14293934524059296,0.14652121901512147
0.13566304719448088,0.1378486043214798
0.12924658519029616,0.1648309063911438
0.12538919746875762,0.1357331705093384
0.11154864990711212,0.10796111762523651
0.1058571748137474,0.11489602982997894
0.10111736536026,0.10037943959236145
0.09506223511695862,0.09550527036190033
0.09897296917438507,0.11662643492221832
0.10337240695953369,0.09473778247833252
0.08429353392124175,0.08703138649463654
0.08612914019823074,0.09587811529636384
0.08833888030052185,0.09911277830600738
0.08998397624492645,0.1151569128036499
0.08661125925183297,0.08159091293811799
0.08108048290014266,0.08324213862419129
0.07728447538614273,0.07817296624183655
0.0757939921617508,0.08783747553825379
0.07689936250448227,0.08497380018234253
0.07807270759344101,0.07419782280921935
0.07717139583826065,0.08733301639556884
0.0777017457485199,0.07592728495597839
0.06911519682407379,0.07849187135696412
0.07101333475112916,0.11223379254341126
0.07425752121210098,0.08259916424751282
0.0712678986787796,0.07488038271665573
0.06508746403455734,0.07416361957788467
0.06847012656927108,0.07549238562583924
0.06770811849832535,0.08736268043518067
0.07322576195001602,0.07349500238895416
0.06346943515539169,0.07441722452640534
0.06604864141345024,0.06595582693815231
0.07910108238458634,0.06380140453577042
0.06297831863164902,0.08799713015556336
0.06161963582038879,0.06351116925477981
0.06160934868454933,0.06695111811161042
0.060664579153060914,0.0790061092376709
0.06159521847963333,0.05952533334493637
0.05727660948038101,0.054425832033157345
0.056184346735477446,0.06199419885873794
0.056696744561195375,0.0744038850069046
0.06028973126411438,0.08516152560710907
0.0553860622048378,0.0822876137495041
0.055771682381629946,0.053441206216812136
0.05610287395119667,0.05816334664821625
0.04912966841459274,0.052009090185165405
0.05529905843734741,0.07103554248809814
0.05486551120877266,0.06499072015285492
0.049426156520843506,0.052453119158744815
0.05024151256680488,0.07486036151647568
0.05779839956760407,0.08013102620840072
0.05741939723491669,0.059554904997348786
0.05136714768409729,0.061125987470149995
