train_rl2,test_rl2
0.880849277973175,0.00046863744501024485
0.831197190284729,0.00046863744501024485
0.7918834209442138,0.00046863744501024485
0.7549147486686707,0.00046863744501024485
0.7280996084213257,0.00046863744501024485
0.7123903632164001,0.00046863744501024485
0.690580952167511,0.00046863744501024485
0.6647427558898926,0.00046863744501024485
0.6228200554847717,0.00046863744501024485
0.5669934153556824,0.00046863744501024485
0.4844299674034119,0.00046863744501024485
0.37485419511795043,0.00046863744501024485
0.23232789933681489,0.00046863744501024485
0.11235407739877701,0.00046863744501024485
0.1245726302266121,0.00046863744501024485
0.08895940631628037,0.00046863744501024485
0.060958017408847806,0.00046863744501024485
0.04736197143793106,0.00046863744501024485
0.039320801571011546,0.00046863744501024485
0.05100514404475689,0.00046863744501024485
0.05403684079647064,0.00046863744501024485
0.05853669811040163,0.00046863744501024485
0.04911247193813324,0.00046863744501024485
0.05506373047828674,0.00046863744501024485
0.05830400325357914,0.00046863744501024485
0.034145881235599515,0.00046863744501024485
0.029211126640439032,0.00046863744501024485
0.019817388243973257,0.00046863744501024485
0.012318814359605312,0.00046863744501024485
0.012715717870742082,0.00046863744501024485
0.013427473604679108,0.00046863744501024485
0.015635876543819906,0.00046863744501024485
0.01395260589197278,0.00046863744501024485
0.015155679546296597,0.00046863744501024485
0.013147895969450474,0.00046863744501024485
0.014626435190439224,0.00046863744501024485
0.012100741779431701,0.00046863744501024485
0.015461162850260734,0.00046863744501024485
0.009366620890796184,0.00046863744501024485
0.013539958745241165,0.00046863744501024485
0.011243411246687174,0.00046863744501024485
0.010991458594799042,0.00046863744501024485
0.01072128564119339,0.00046863744501024485
0.010959753300994635,0.00046863744501024485
0.014518496301025152,0.00046863744501024485
0.011053311824798583,0.00046863744501024485
0.009622853621840477,0.00046863744501024485
0.008440280333161354,0.00046863744501024485
0.010455471742898226,0.00046863744501024485
0.013101783394813538,0.00046863744501024485
0.013066839426755905,0.00046863744501024485
0.011730647552758456,0.00046863744501024485
0.018133994564414023,0.00046863744501024485
0.018773091724142432,0.00046863744501024485
0.014856009930372237,0.00046863744501024485
0.009634164161980152,0.00046863744501024485
0.009589440934360028,0.00046863744501024485
0.010471806954592466,0.00046863744501024485
0.012316307052969933,0.00046863744501024485
0.011236242298036814,0.00046863744501024485
0.01270675091072917,0.00046863744501024485
0.017185501381754877,0.00046863744501024485
0.022667665407061575,0.00046863744501024485
0.025564390420913696,0.00046863744501024485
0.0186201348900795,0.00046863744501024485
0.018234601616859435,0.00046863744501024485
0.033263603784143926,0.00046863744501024485
0.03882436119019985,0.00046863744501024485
0.013248953269794583,0.00046863744501024485
0.011761688068509102,0.00046863744501024485
0.005386522505432367,0.00046863744501024485
0.00820503057911992,0.00046863744501024485
0.009077249001711607,0.00046863744501024485
0.01263639321550727,0.00046863744501024485
0.009127754438668489,0.00046863744501024485
0.008891669288277625,0.00046863744501024485
0.005591970821842551,0.00046863744501024485
0.006163678364828229,0.00046863744501024485
0.010812017461284995,0.00046863744501024485
0.011077848635613919,0.00046863744501024485
0.009586562495678663,0.00046863744501024485
0.009548287000507116,0.00046863744501024485
0.008128759218379855,0.00046863744501024485
0.012841373682022095,0.00046863744501024485
0.009712811652570963,0.00046863744501024485
0.011369568947702646,0.00046863744501024485
0.012993763713166118,0.00046863744501024485
0.009281029272824527,0.00046863744501024485
0.01935058571398258,0.00046863744501024485
0.01854802165180445,0.00046863744501024485
0.01771207880228758,0.00046863744501024485
0.01649134438484907,0.00046863744501024485
0.0130700608715415,0.00046863744501024485
0.026344324089586736,0.00046863744501024485
0.025882100313901903,0.00046863744501024485
0.029749394208192826,0.00046863744501024485
0.021878785267472268,0.00046863744501024485
0.022778166830539702,0.00046863744501024485
0.02287400681525469,0.00046863744501024485
0.019672413356602192,0.00046863744501024485
0.01636094432324171,0.00046863744501024485
0.021229314990341662,0.00046863744501024485
0.020218133367598055,0.00046863744501024485
0.023713584616780282,0.00046863744501024485
0.02672866117209196,0.00046863744501024485
0.01727065462619066,0.00046863744501024485
0.016459723003208637,0.00046863744501024485
0.01440716702491045,0.00046863744501024485
0.009493577666580677,0.00046863744501024485
0.022519329003989695,0.00046863744501024485
0.012920257821679115,0.00046863744501024485
0.015300106722861528,0.00046863744501024485
0.01704939119517803,0.00046863744501024485
0.011370053701102733,0.00046863744501024485
0.014831597357988358,0.00046863744501024485
0.01801602765917778,0.00046863744501024485
0.018402413837611674,0.00046863744501024485
0.01470524538308382,0.00046863744501024485
0.01569030825048685,0.00046863744501024485
0.016043270751833916,0.00046863744501024485
0.00851480159908533,0.00046863744501024485
0.00874788835644722,0.00046863744501024485
0.010475424118340015,0.00046863744501024485
0.009265570528805256,0.00046863744501024485
0.01177691351622343,0.00046863744501024485
0.009317873371765017,0.00046863744501024485
0.018101419694721697,0.00046863744501024485
0.015225587785243988,0.00046863744501024485
0.020935001131147147,0.00046863744501024485
0.027842313051223755,0.00046863744501024485
0.020674460381269456,0.00046863744501024485
0.0168936500325799,0.00046863744501024485
0.010615755617618561,0.00046863744501024485
0.00883881626650691,0.00046863744501024485
0.00754695413634181,0.00046863744501024485
0.01420192765071988,0.00046863744501024485
0.011962418258190156,0.00046863744501024485
0.012543789949268103,0.00046863744501024485
0.01482374481856823,0.00046863744501024485
0.00963833979330957,0.00046863744501024485
0.005661478359252214,0.00046863744501024485
0.006697038933634758,0.00046863744501024485
0.010886749252676964,0.00046863744501024485
0.008493367116898298,0.00046863744501024485
0.007574217114597559,0.00046863744501024485
0.00708746425807476,0.00046863744501024485
0.012311064172536135,0.00046863744501024485
0.01604183968156576,0.00046863744501024485
0.014028639812022448,0.00046863744501024485
0.016031164675951004,0.00046863744501024485
0.015704749431461097,0.00046863744501024485
0.01294689574278891,0.00046863744501024485
0.016633340716362,0.00046863744501024485
0.016301631554961206,0.00046863744501024485
0.01701161405071616,0.00046863744501024485
0.010298252082429826,0.00046863744501024485
0.012331003230065108,0.00046863744501024485
0.011992587894201278,0.00046863744501024485
0.013514562323689461,0.00046863744501024485
0.013646423071622848,0.00046863744501024485
0.011468774266541004,0.00046863744501024485
0.010182142537087203,0.00046863744501024485
0.006327096279710532,0.00046863744501024485
0.009669864550232887,0.00046863744501024485
0.013004677230492234,0.00046863744501024485
0.009815657185390592,0.00046863744501024485
0.018261112924665212,0.00046863744501024485
0.01706220079213381,0.00046863744501024485
0.011566629260778427,0.00046863744501024485
0.010807680245488883,0.00046863744501024485
0.00710028437897563,0.00046863744501024485
0.008178940042853355,0.00046863744501024485
0.010502113169059158,0.00046863744501024485
0.009266858641058206,0.00046863744501024485
0.006611516838893295,0.00046863744501024485
0.01064070500433445,0.00046863744501024485
0.006970338337123394,0.00046863744501024485
0.007855200348421932,0.00046863744501024485
0.00927356705069542,0.00046863744501024485
0.012515896651893853,0.00046863744501024485
0.007816973701119423,0.00046863744501024485
0.010415132576599716,0.00046863744501024485
0.00990046262741089,0.00046863744501024485
0.012861255183815956,0.00046863744501024485
0.009257762599736452,0.00046863744501024485
0.014658759720623494,0.00046863744501024485
0.01562533862888813,0.00046863744501024485
0.012284205388277769,0.00046863744501024485
0.014365184120833874,0.00046863744501024485
0.01201319256797433,0.00046863744501024485
0.017554749362170698,0.00046863744501024485
0.017431390285491944,0.00046863744501024485
0.013462291099131107,0.00046863744501024485
0.01561787836253643,0.00046863744501024485
0.014438865706324577,0.00046863744501024485
0.011252206657081843,0.00046863744501024485
