train_rl2,test_rl2
0.9432013779878616,0.8037616908550262
0.5489085260778666,0.406626433134079
0.3240434005856514,0.24954688176512718
0.18827117327600718,0.15435536950826645
0.12351876636967063,0.10059543885290623
0.09097127197310328,0.08358417823910713
0.0767772775143385,0.07652617245912552
0.07034655613824725,0.06929527595639229
0.06436133687384427,0.059834922663867474
0.06041026022285223,0.05709906853735447
0.05734261637553573,0.05193648114800453
0.051496852189302444,0.051085758022964
0.047015814576298,0.04488647636026144
0.04675952857360244,0.049288881942629814
0.04478762927465141,0.048953630961477757
0.044556280598044395,0.044528051279485226
0.04401596519164741,0.04644875694066286
0.04337796405889094,0.04304641857743263
0.04213945474475622,0.04205158166587353
0.04105960228480399,0.04246188700199127
0.04102538200095296,0.03905927948653698
0.040849721524864435,0.04638239648193121
0.041875408962368965,0.03940107952803373
0.040371099137701094,0.04448612965643406
0.0409610269125551,0.04690151661634445
0.03949253004975617,0.041743017733097076
0.038829339668154716,0.040708938613533974
0.03806578763760626,0.03471899777650833
0.03763683186843991,0.04251880943775177
0.03684116271324456,0.04194543696939945
0.0362792129162699,0.042316434904932976
0.034716203110292554,0.0362462205812335
0.034891243325546384,0.040828644298017025
0.03418904379941523,0.03195347310975194
0.03376953350380063,0.030911592300981283
0.0334224485559389,0.03555676061660051
0.032497273408807814,0.03694545477628708
0.03218016610480845,0.026396547444164753
0.030602130689658225,0.03267044201493263
0.03116727212909609,0.03293333761394024
0.030542360385879874,0.035139081068336964
0.030680601950734854,0.030399646144360304
0.02956196339800954,0.030907591339200735
0.030063142767176032,0.033302064053714275
0.029872338171117008,0.02947911247611046
0.029112454038113356,0.027146404143422842
0.02867015963420272,0.03436712268739939
0.028780106455087662,0.03142998833209276
0.027107257046736777,0.032877116464078426
0.028787841787561774,0.02615536330267787
0.0280369269894436,0.03140077367424965
0.02736496867146343,0.039375731721520424
0.028518852777779102,0.027234865352511406
0.02722628740593791,0.025923287961632013
0.028568390873260796,0.035776663571596146
0.028742793365381658,0.02752839121967554
0.028945648344233632,0.02436132589355111
0.029375890386290848,0.025520551949739456
0.026294744689948857,0.03333632554858923
0.028037031297571957,0.028362305834889412
