train_rl2,test_rl2
5.121912956237793,5.895601749420166
7.272839069366455,3.0911669731140137
3.6750285625457764,0.8573251366615295
0.8340843915939331,1.536643385887146
1.7099316120147705,1.0192103385925293
1.0320172309875488,1.1315640211105347
1.1579382419586182,1.3555583953857422
1.4301284551620483,1.0351942777633667
1.017886757850647,0.7934415340423584
0.7340124249458313,1.0129516124725342
1.0382986068725586,1.0062649250030518
1.0207115411758423,0.8131388425827026
0.735708475112915,0.8249230980873108
0.7125617861747742,0.9522498846054077
0.872900664806366,0.8912608027458191
0.7655217051506042,0.7514926195144653
0.5264437794685364,0.8042452931404114
0.6547840237617493,0.806405782699585
0.6773189306259155,0.7399543523788452
0.5004978775978088,0.8153175711631775
0.6009145379066467,0.8043816685676575
0.5529155135154724,0.7376682758331299
0.4977237582206726,0.717387855052948
0.5286329388618469,0.6667673587799072
0.45367109775543213,0.6237080097198486
0.3881264328956604,0.633595883846283
0.44070693850517273,0.6092944145202637
0.41219305992126465,0.5811496376991272
0.37568533420562744,0.5741242170333862
0.3411802649497986,0.5759914517402649
0.2905941605567932,0.5926284790039062
0.31701305508613586,0.5537461638450623
0.2864477336406708,0.49744924902915955
0.25534409284591675,0.4558106064796448
0.2023671269416809,0.471312940120697
0.24731747806072235,0.4510011076927185
0.21544377505779266,0.426683634519577
0.20579755306243896,0.4475417137145996
0.2138659805059433,0.48367583751678467
0.23805080354213715,0.41774284839630127
0.147055983543396,0.3897973597049713
0.1934737116098404,0.4107276201248169
0.17764747142791748,0.4238872528076172
0.13366778194904327,0.4420103430747986
0.17013952136039734,0.4606882333755493
0.14819468557834625,0.4667647182941437
0.15302039682865143,0.4282594323158264
0.14347395300865173,0.42729178071022034
0.16527052223682404,0.47618338465690613
0.12586891651153564,0.486968457698822
0.12362678349018097,0.44874197244644165
0.1389610767364502,0.44418418407440186
0.10192136466503143,0.4464449882507324
0.10970410704612732,0.43219512701034546
0.13889607787132263,0.4635237753391266
0.12594160437583923,0.4306757152080536
0.10088881105184555,0.4215858280658722
0.10615704953670502,0.46901771426200867
0.1541915088891983,0.4234296381473541
0.08877590298652649,0.43446385860443115
0.10075036436319351,0.4732181429862976
0.11599621176719666,0.43040719628334045
0.11196168512105942,0.4494054317474365
0.10939771682024002,0.4347441792488098
0.0887119472026825,0.4625258445739746
0.0869644358754158,0.4356830418109894
0.08830499649047852,0.45427313446998596
0.1274930238723755,0.42364728450775146
0.09148657321929932,0.45591291785240173
0.09385775029659271,0.4211691915988922
0.11035299301147461,0.43297263979911804
0.08937744796276093,0.41699495911598206
0.09965065121650696,0.45310157537460327
0.11599244922399521,0.41161659359931946
0.10795344412326813,0.42410990595817566
0.07526863366365433,0.44818031787872314
0.11292203515768051,0.4128851294517517
0.1579856425523758,0.4179598093032837
0.07925263792276382,0.43260759115219116
0.08856736868619919,0.4240048825740814
0.11777433007955551,0.4346643090248108
0.09778864681720734,0.40161657333374023
0.09011590480804443,0.42946693301200867
0.07355781644582748,0.41640010476112366
0.11031781136989594,0.430717796087265
0.10885018855333328,0.40120700001716614
0.07667989283800125,0.4325164258480072
0.08563423156738281,0.4060491919517517
0.11336767673492432,0.4247705638408661
0.10033084452152252,0.40950071811676025
0.06818689405918121,0.4329095482826233
0.09415386617183685,0.399342805147171
0.11847860366106033,0.4205370247364044
0.0964745581150055,0.41444605588912964
0.0673164427280426,0.4201296865940094
0.08737892657518387,0.3954888880252838
0.124602772295475,0.42014080286026
0.09469681233167648,0.4180760383605957
0.07604324817657471,0.4125351905822754
0.07784116268157959,0.39309051632881165
0.11169915646314621,0.43089160323143005
0.11491944640874863,0.41442373394966125
0.08410263061523438,0.4087916910648346
0.058118123561143875,0.3949357569217682
0.07216092199087143,0.4437759220600128
0.13257814943790436,0.4113595485687256
0.09162018448114395,0.39901939034461975
0.05893775448203087,0.4149448275566101
0.07924193888902664,0.4079945981502533
0.14601832628250122,0.4125562906265259
0.07123246788978577,0.4454840123653412
0.16908252239227295,0.39388880133628845
0.10376901179552078,0.4074757397174835
0.19985364377498627,0.41613662242889404
0.12751580774784088,0.49131959676742554
0.2522031366825104,0.4470009505748749
0.18521137535572052,0.3933684825897217
0.2070668488740921,0.4007225036621094
0.23370906710624695,0.41459423303604126
0.11747515201568604,0.416847288608551
0.11270822584629059,0.4050537645816803
0.19528444111347198,0.39654505252838135
0.14572292566299438,0.4493422508239746
0.17737598717212677,0.43348997831344604
0.1758548766374588,0.3797847628593445
0.14293187856674194,0.3835639953613281
0.12254621088504791,0.4600682854652405
0.18049155175685883,0.44632869958877563
0.13749973475933075,0.3907534182071686
0.18093933165073395,0.3773399889469147
0.1637677550315857,0.4135299623012543
0.16721267998218536,0.4325157403945923
0.14335216581821442,0.41103655099868774
0.16456474363803864,0.39871659874916077
0.15136994421482086,0.4090467691421509
0.13645200431346893,0.4005821645259857
0.13170140981674194,0.38195350766181946
0.1346917748451233,0.3977123498916626
0.10507088154554367,0.4400010108947754
0.16488605737686157,0.4043542146682739
0.13007035851478577,0.3858007490634918
0.17365680634975433,0.3930795192718506
0.16565455496311188,0.43473541736602783
0.12293711304664612,0.4213126301765442
0.11995252221822739,0.382220983505249
0.1420365869998932,0.3808538615703583
0.12125442177057266,0.4411715567111969
0.15069901943206787,0.4343414306640625
0.13373039662837982,0.38602766394615173
0.1348787248134613,0.3845655024051666
0.12846915423870087,0.4283239543437958
0.12367027997970581,0.4205140471458435
0.1104438453912735,0.384989470243454
0.14182762801647186,0.3822740614414215
0.12385555356740952,0.4284857213497162
0.1298644095659256,0.4224222004413605
0.12058389186859131,0.3770516812801361
0.12425782531499863,0.376961350440979
0.11242303252220154,0.43025538325309753
0.12796439230442047,0.42474624514579773
0.11558612436056137,0.3830307722091675
0.13545222580432892,0.381120890378952
0.1325342357158661,0.41854697465896606
0.11278445273637772,0.4256463646888733
0.10157614201307297,0.3910807967185974
0.14047345519065857,0.3819088637828827
0.11061825603246689,0.42764395475387573
0.13748694956302643,0.43692633509635925
0.1260031908750534,0.3924386501312256
0.10518326610326767,0.3839784264564514
0.09599412977695465,0.42506155371665955
0.12221904844045639,0.4242543578147888
0.10281147062778473,0.3916141390800476
0.132910817861557,0.38834497332572937
0.11909036338329315,0.42572325468063354
0.11500915139913559,0.42750585079193115
0.10106471180915833,0.3932773470878601
0.12032050639390945,0.3905128538608551
0.09821602702140808,0.43601134419441223
0.12824413180351257,0.42931291460990906
0.1108069121837616,0.38664504885673523
0.11271454393863678,0.38592496514320374
0.09783376753330231,0.4324875473976135
0.1189088299870491,0.42365631461143494
0.09794599562883377,0.38609907031059265
0.12255045771598816,0.38537803292274475
0.1121203675866127,0.4263659715652466
0.10611530393362045,0.42284515500068665
0.09298385679721832,0.3867324888706207
0.1225949078798294,0.3842622935771942
0.0973212867975235,0.4333531856536865
0.12244918197393417,0.4317565858364105
0.10525622963905334,0.38786405324935913
0.10625580698251724,0.38505247235298157
0.09529842436313629,0.42868614196777344
0.11025086790323257,0.42417484521865845
0.0921613872051239,0.38802066445350647
0.11939346045255661,0.386258989572525
0.10400886088609695,0.4279562532901764
0.10728052258491516,0.42590147256851196
0.09000632911920547,0.39092108607292175
0.11368898302316666,0.3891926407814026
0.09654740989208221,0.43196263909339905
0.11394248902797699,0.4285258650779724
0.09694446623325348,0.3897104561328888
0.10401435941457748,0.388407826423645
0.08580825477838516,0.43369996547698975
0.116151824593544,0.42593005299568176
0.0964183583855629,0.38882842659950256
0.10439880192279816,0.38926368951797485
0.09296444058418274,0.42963308095932007
0.10815734416246414,0.4219697415828705
0.09013748168945312,0.39048099517822266
0.10723231732845306,0.3922671377658844
0.08769410848617554,0.43087366223335266
0.11069145053625107,0.4224415421485901
0.095281220972538,0.3899820148944855
0.09978444874286652,0.3924180865287781
0.08580052107572556,0.426519513130188
0.1076902374625206,0.4180789589881897
0.09292557835578918,0.3899565041065216
0.09908166527748108,0.39448410272598267
0.08518389612436295,0.42368388175964355
0.1041339859366417,0.414426326751709
0.09176776558160782,0.38968175649642944
0.09754615277051926,0.3964698612689972
0.08513341844081879,0.42075225710868835
0.1014188677072525,0.40923893451690674
0.0912988930940628,0.38861581683158875
0.09389251470565796,0.3997582495212555
0.0854220762848854,0.4151681363582611
0.09248495101928711,0.3997271656990051
0.08388377726078033,0.3887086510658264
0.09666301310062408,0.4051438868045807
0.08619336038827896,0.41461578011512756
0.09133897721767426,0.39410871267318726
0.08526191860437393,0.38468223810195923
0.09378007799386978,0.41155943274497986
0.08929179608821869,0.4176403284072876
0.08635132759809494,0.3836418092250824
0.08860402554273605,0.3752725422382355
