train_l2,test_l2
0.42552556800842284,0.38017207622528076
0.35326082062721254,0.371968412399292
0.3130562195777893,0.31303821682929994
0.3054061772823334,0.317211936712265
0.2736837034225464,0.2587192714214325
0.24625366830825807,0.24240227103233336
0.23828788709640503,0.24211458921432494
0.22363881945610045,0.22474497199058532
0.2189507989883423,0.25050450921058653
0.19830091071128844,0.19546810269355774
0.17503976964950563,0.16864549338817597
0.1638501465320587,0.18468179285526276
0.15814845263957977,0.1801824027299881
0.1562825005054474,0.17417135179042817
0.149198761343956,0.16590527594089508
0.14729591822624208,0.15370625257492065
0.13457886171340944,0.1284371918439865
0.13499294137954712,0.1406473523378372
0.13222919142246245,0.1535836327075958
0.14055803191661834,0.1160983258485794
0.11644873112440109,0.12556861340999603
0.12993142819404602,0.11989570200443268
0.1212804307937622,0.16319310784339905
0.11915956711769105,0.1264479511976242
0.1109820157289505,0.1269241178035736
0.12289051359891892,0.12055758237838746
0.11020352005958557,0.11432560980319977
0.10228727996349335,0.11727688908576965
0.10119550025463105,0.10358077704906464
0.0953660819530487,0.10402655452489853
0.09939194786548615,0.10757307589054108
0.10039143842458725,0.1022588211297989
0.09412334620952606,0.11090115368366242
0.09817473804950715,0.10454243838787079
0.09729956483840943,0.12251139760017395
0.09703432607650757,0.11716882169246673
0.08613290083408355,0.07894399017095566
0.09006508791446685,0.1289102977514267
0.09237732475996017,0.08355423212051391
0.08439109802246093,0.08865124374628067
0.08642791390419007,0.0979026985168457
0.08356238371133805,0.08291149437427521
0.07915333956480027,0.0837161123752594
0.0814134002327919,0.08797964036464691
0.07949058824777604,0.08331051886081696
0.07658888131380082,0.08040141463279724
0.07452462160587311,0.07919364124536514
0.07419658571481705,0.07478608310222626
0.08076207566261291,0.09390478610992431
0.07510267007350922,0.0759625095129013
0.06950805151462555,0.08397493451833725
0.07589738667011262,0.0767022979259491
0.07604069972038269,0.0758647757768631
0.07136832195520401,0.08896596074104308
0.0684180213212967,0.07904641032218933
0.07027978527545929,0.06988449782133102
0.06986437511444092,0.06635134965181351
0.06209074342250824,0.07086354851722718
0.06389568063616753,0.07315863370895385
0.06208459350466728,0.06324546337127686
0.060838867515325544,0.07363502442836761
0.058090122312307355,0.06048085778951645
0.061098351120948795,0.06593477994203567
0.061312550604343416,0.080238479077816
0.06372026914358139,0.05830568671226501
0.05828169518709183,0.06459230542182923
0.06667571920156479,0.06709650486707687
0.05851307541131973,0.05607046842575073
0.05895983004570007,0.06868780106306076
0.054317278683185574,0.0577400404214859
0.0521892260313034,0.05328569144010544
0.05608275544643402,0.07673941552639008
0.055753658592700955,0.05945184141397476
0.054933770775794984,0.07105149239301682
0.060461751639842985,0.06362113654613495
0.05576019358634949,0.07307439357042313
0.057149091124534604,0.050745981335639956
0.05258917689323425,0.05775460571050644
0.05387372601032257,0.06700907766819
0.05677217373251915,0.0585057470202446
0.052025965839624405,0.05260202884674072
0.04810793018341065,0.05604120373725891
0.05072602421045303,0.05481036335229874
0.05242364972829819,0.059017833173275
0.0515830028951168,0.059555955976247785
0.0552586880326271,0.06097851365804672
0.054185343384742735,0.054805060923099516
0.051050199568271636,0.060361814498901364
0.05536968916654587,0.07202768564224243
0.050723371744155886,0.05946850448846817
0.0519309169948101,0.06251924008131027
0.04956258475780487,0.04805471867322922
0.04861680230498314,0.05864513546228409
0.05097026175260544,0.05265009582042694
0.0468354709148407,0.050589164197444914
0.048400612562894824,0.051633572578430174
0.050583361506462095,0.05793467581272125
0.0506382614672184,0.051895453333854674
0.04881795474886894,0.049222159534692764
0.04563899630308151,0.05306176021695137
0.03844357290863991,0.042782100588083266
0.03620636427402496,0.04142231151461601
0.03616994127631187,0.03743538573384285
0.034880395382642745,0.0365281468629837
0.034223698914051054,0.040663116127252576
0.03452804860472679,0.04080457478761673
0.03458493229746819,0.03644551560282707
0.03607794909179211,0.042199864387512206
0.03442961367964745,0.03863598644733429
0.03573086503148079,0.036667314618825914
0.03436763316392898,0.03831021323800087
0.035603266805410386,0.049248327910900114
0.03717572832107544,0.03847156435251236
0.03471978315711021,0.044876444637775424
0.03708802580833435,0.04310542643070221
0.03580736967921257,0.03780668631196022
0.03512412124872208,0.03863982707262039
0.03556033605337143,0.036722000241279605
0.034407644778490065,0.04507621318101883
0.03696966043114662,0.042352581918239596
0.0353548424243927,0.039404106736183164
0.03541064971685409,0.03801426619291306
0.03457576471567154,0.04234454929828644
0.03651709315180778,0.04226153507828712
0.03586175039410591,0.03824492171406746
0.03574660304188728,0.03832662284374237
0.03354435697197914,0.0401986788213253
0.03387968167662621,0.03873557657003403
0.035018538385629655,0.04032008320093155
0.034222954630851746,0.03840298920869827
0.03343893119692803,0.042959326803684236
0.035895369440317154,0.03958146631717682
0.03335538490116596,0.04075840950012207
0.03685684499144554,0.04219535857439041
0.035151801526546476,0.03924873635172844
0.034250704377889636,0.039699244648218154
0.03342149817943573,0.037965573370456696
0.032140975534915926,0.03643685907125473
0.03400868907570839,0.049837620556354524
0.03529940831661224,0.04776469796895981
0.034702917516231536,0.03673440381884575
0.03287758496403694,0.0381828236579895
0.03470679670572281,0.03835098266601562
0.03253810599446297,0.03749626636505127
0.034949318736791614,0.04368214800953865
0.03413058865070343,0.03929855018854141
0.03162485307455063,0.03966672241687775
0.03205035348236561,0.03637408673763275
0.03563698628544808,0.035882573723793026
0.03258577099442482,0.040904194712638856
0.03335566003620625,0.04184692844748497
0.03293629422783852,0.03629628032445908
0.032488638937473294,0.036929131895303724
0.0311843698322773,0.03785055994987488
0.03082212281227112,0.04094219893217087
0.034031670451164245,0.03911237135529518
0.034101232290267944,0.03993397772312164
0.03132394787669182,0.037570040076971054
0.03070604082942009,0.033685648143291474
0.03160597589612007,0.0408207505941391
0.033637793511152266,0.038905227184295656
0.03235372121632099,0.044661710858345034
0.03532006308436394,0.03875753313302994
0.034522759586572645,0.038813063204288484
0.03447653350234032,0.04702524811029434
0.03334754708409309,0.03652219966053963
0.03242338751256466,0.03800229907035828
0.030484853789210318,0.037414520233869555
0.0314535159766674,0.039353782534599306
0.03196284779906273,0.038510341048240665
0.032064249008893965,0.03668977335095405
0.032302863448858264,0.035588177293539046
0.03393576085567474,0.03517359241843224
0.031377433270215985,0.03572357058525086
0.03141185474395752,0.04408334672451019
0.031138559877872465,0.03761046558618546
0.031210460945963858,0.039096346497535704
0.029785134375095366,0.03378428012132645
0.03111515173316002,0.034761419892311095
0.029672414243221285,0.036634515523910526
0.03210074584186077,0.039460578560829164
0.03139074477553368,0.0370197132229805
0.030276984721422196,0.03769692182540894
0.03284531998634339,0.03727202817797661
0.030597810119390487,0.03882371217012406
0.02940223076939583,0.03730576604604721
0.03034577903151512,0.03947198927402496
0.03090963950753212,0.03377040222287178
0.02816664668917656,0.033461930453777315
0.030454941838979722,0.039087168723344806
0.029661908239126206,0.03324018970131874
0.03167676427960396,0.04046432286500931
0.03162078410387039,0.03766458928585052
0.030503503918647767,0.037168650925159454
0.029893617004156114,0.036086302697658536
0.029383281767368315,0.034366563856601716
0.030072259575128556,0.03643032491207123
0.030329496771097184,0.036942575275897976
0.031163464471697808,0.04062495052814483
0.02968192847073078,0.03662869036197662
0.024757510155439377,0.029039681553840638
0.02290169194340706,0.03107367441058159
0.0235906383395195,0.029250322133302687
0.02296975091099739,0.02934977099299431
0.022674970775842667,0.029498749971389772
0.023834075659513475,0.030408285409212112
0.02302578943967819,0.02883843258023262
0.023002448081970214,0.03109385311603546
0.024534477725625038,0.03233313485980034
0.024071379214525224,0.030245465338230134
0.023668246060609816,0.03363542288541794
0.023555949941277503,0.02891217723488808
0.024001709073781966,0.028288055062294006
0.02316782195866108,0.02950759932398796
0.023354105278849603,0.02994849592447281
0.02349141401052475,0.030761838406324387
0.0232972192466259,0.029041048288345337
0.0239328026920557,0.031114587485790254
0.02419369027018547,0.03357232466340065
0.02435553266108036,0.028904346078634263
0.023146075516939164,0.028018347322940826
0.02229154884815216,0.029045919477939604
0.02321081392467022,0.029823142439126968
0.02293094816803932,0.030662327408790588
0.022921522930264473,0.0291058349609375
0.023505144134163856,0.029590432196855546
0.023271037712693215,0.030192558616399766
0.023003801017999648,0.03305141761898994
0.023408021152019502,0.03151921063661575
0.023315639153122902,0.029813055098056793
0.023268739491701128,0.02863047882914543
0.02228805547952652,0.028531076014041902
0.023061578541994095,0.028256636410951615
0.022201842039823533,0.028042602986097336
0.02264343601465225,0.029717033654451372
0.023013707011938094,0.028000148981809615
0.02165640951693058,0.028650667071342468
0.023706713616847994,0.029897541105747223
0.02306467252969742,0.02759831815958023
0.02171162424981594,0.031803804337978366
0.022788938269019128,0.03180024638772011
0.02220470830798149,0.029622898995876314
0.022272003471851348,0.02985198885202408
0.022400778576731683,0.028928903192281724
0.022199876695871354,0.029662390351295472
0.02223108649253845,0.02808808848261833
0.022062342315912246,0.029410420209169386
0.022708392500877382,0.029695344716310502
0.02209544390439987,0.02728388473391533
0.021767793729901314,0.031385370343923566
0.02205822876095772,0.028143381774425505
0.02173123100399971,0.029497538655996323
0.021335040807724,0.027560099512338638
0.021532328248023987,0.027918736785650253
0.02172864140570164,0.0280059053003788
0.021296838358044624,0.02762960895895958
0.021332652591168882,0.02704213261604309
0.02146625606715679,0.026652463227510453
0.021112567722797394,0.0306809863448143
0.02376440404355526,0.030622210055589676
0.02287907423079014,0.029225650280714034
0.023107607319951057,0.026690711975097658
0.021348030179739,0.02740367650985718
0.02101119655370712,0.027853485941886903
0.02082080429792404,0.027560420781373978
0.021786326259374617,0.030982250422239302
0.021625782161951067,0.028183086812496184
0.022386007994413377,0.029854346364736557
0.021859334111213685,0.02920275315642357
0.02100968360900879,0.027893329113721846
0.02096256248652935,0.027531948685646058
0.02137626177072525,0.030028772801160813
0.02188402561843395,0.0275786092877388
0.020656458467245103,0.0283911956846714
0.020863148868083953,0.02774153769016266
0.02158088307082653,0.026689794808626176
0.019730470478534698,0.027883303612470628
0.0218321573138237,0.027636982202529907
0.021295317083597182,0.02789467543363571
0.02109093314409256,0.02695741891860962
0.021209445267915725,0.03095141679048538
0.020843715384602546,0.02981670156121254
0.021154320105910302,0.028434717655181886
0.020310290709137917,0.02838320702314377
0.02029047426581383,0.027246420085430146
0.02030797269940376,0.02684246763586998
0.021435236334800722,0.028379872739315033
0.02169014948606491,0.0282056325674057
0.020385465249419213,0.028295956552028656
0.019890995547175407,0.026644252091646194
0.020804678410291672,0.027021345645189286
0.02046023029088974,0.027625296413898468
0.020810426861047743,0.028315662145614623
0.02183982715010643,0.027866231054067613
0.02037328714132309,0.030157319456338882
0.020851154774427415,0.025672737210988998
0.020005848348140717,0.028159674853086472
0.01996917501091957,0.027012532204389574
0.021449314668774606,0.028982645273208617
0.021048272967338563,0.026019597500562666
0.018191198140382767,0.024480627775192262
0.017410259649157524,0.025013897567987442
0.017286932185292245,0.024448985308408736
0.01722977754473686,0.02541644647717476
0.01775960373878479,0.025058428794145583
0.017180606722831726,0.02462992161512375
0.01741257718205452,0.02522695079445839
0.0173911257237196,0.025922414511442185
0.017418256148695944,0.02512969583272934
0.017548702865839004,0.024618911892175674
0.01723500929772854,0.024678675681352614
0.01719731403887272,0.02532845765352249
0.0174372545927763,0.024642166793346406
0.017386980786919595,0.025539208799600602
0.017477322958409786,0.02513568878173828
0.01723322306573391,0.02575463369488716
0.017718223839998246,0.02506109118461609
0.017261271849274635,0.024746073186397554
0.017772708490490913,0.026340091526508333
0.01764928463101387,0.025526866614818573
0.017799134820699693,0.025848894715309143
0.017321911543607713,0.02444279730319977
0.017048872485756875,0.02446923792362213
0.017329137697815897,0.024307341277599336
0.017182197034358977,0.024566979557275773
0.017147422313690184,0.024943222999572755
0.017757195606827737,0.024485656768083574
0.01711656030267477,0.02450965315103531
0.016835903123021127,0.02435503773391247
0.016939675077795983,0.02533141106367111
0.01715197192132473,0.024298452511429786
0.017012557849287988,0.024451182037591935
0.016881608717143535,0.024583991467952728
0.017284126862883567,0.024681627005338668
0.017139931917190553,0.024689722061157226
0.017138080552220346,0.024929283559322356
0.01683157528936863,0.025093873143196107
0.01681519354879856,0.02446098417043686
0.017102723851799964,0.024825400710105895
0.016999770075082778,0.02399673134088516
0.016800451926887037,0.024884942919015884
0.016953538537025453,0.02456878051161766
0.01678895387798548,0.02371973857283592
0.017180128760635852,0.024460760205984117
0.01695416831970215,0.024095355719327926
0.017234805494546892,0.025146945416927337
0.01827685686945915,0.02495572403073311
0.016767065048217775,0.02377137675881386
0.01672313806414604,0.02411704182624817
0.016802641570568086,0.02514083042740822
0.01783461520075798,0.024861276894807816
0.017026854768395425,0.025307293981313705
0.01718320943415165,0.02413723409175873
0.016692054212093355,0.024189403802156447
0.01687892536073923,0.024744764417409897
0.016666046932339668,0.02392300561070442
0.01660488559305668,0.024625512063503264
0.01657912188768387,0.024545658826828003
0.016657151982188225,0.024370898008346558
0.017054298236966133,0.024184857159852982
0.016411129862070082,0.023749319687485695
0.016947424590587616,0.02406011998653412
0.01663033199310303,0.02423315465450287
0.016761260002851486,0.024169027656316757
0.016281855925917625,0.02395889103412628
0.01634374487400055,0.025097510814666747
0.016451675131917,0.02409597486257553
0.01664249200373888,0.024522454887628557
0.017169803395867347,0.025920247435569765
0.016355070114135742,0.0239699549973011
0.01629553660750389,0.02370714247226715
0.016141760021448136,0.02421774610877037
0.016417461663484574,0.024858090728521347
0.01627194021642208,0.023814633339643478
0.01643966083228588,0.023651107251644134
0.0160967765301466,0.023619538247585295
0.016285297498106956,0.023295809030532837
0.016004265502095223,0.024548384249210357
0.016298091784119607,0.024319169223308564
0.01638916292786598,0.023598379790782928
0.016452455535531044,0.024668397605419157
0.01603548204898834,0.02417165443301201
0.01609151927381754,0.02405708409845829
0.016634424552321433,0.0248261122405529
0.017214815482497214,0.02359122261404991
0.015927770152688026,0.02420902207493782
0.01613864903897047,0.02328131377696991
0.01597350573539734,0.023638275116682053
0.016402362406253816,0.025147136747837067
0.017112648710608483,0.024569131433963776
0.01642362816631794,0.023472297489643097
0.016158845514059068,0.023581160753965377
0.016030929766595363,0.02392905965447426
0.016159789592027664,0.023670692071318625
0.016265881270170212,0.023593918532133103
0.016324124440550803,0.023249259889125823
0.016982063986361026,0.024737409055233
0.0167283965498209,0.024687440544366838
0.01595385406166315,0.02327083230018616
0.016073849841952325,0.02323823258280754
0.01486310076713562,0.023005863130092622
0.014651482477784156,0.022735736817121505
0.014588610224425792,0.022660868763923644
0.014572172388434411,0.022683820128440856
0.014542409583926202,0.022694078832864763
0.014542370721697808,0.022598506063222886
0.014662299446761609,0.022879568338394166
0.014546359837055206,0.02279800519347191
0.014611938983201981,0.023432879745960235
0.014693906724452973,0.022739254385232926
0.01456365841627121,0.022578413635492324
0.01464274749159813,0.022623993903398514
